ID,Temperature1,Temperature2,Speed,Time,Num,Y1,Y2,Y3,T1,T2,A1,B1,C1,D1,E1,F1,G1,H1,I1,J1,K1,L1,M1,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,L2,M2
1585,25,290,20,120,-1,187.91,21.42,1,1,Fe3O4,2,26.22818521,4,0,0,0,0,0,0,0,0,0,0,Fe(acac)3,DBE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1586,25,290,20,30,-1,25.3,16.83,1,1,Fe3O4,2,52.45637042,4.496,2.018,0,0,0,0,0,0,0,0,0,Fe(acac)3,DBE,OA,BPCA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1587,25,320,0,30,-1,22.06,3.57,9,1,Fe3O4,40,565.499,20,0,0,0,0,0,0,0,0,0,0,FeOA3,TOA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1588,25,300,3,60,-1,21.92,17.08,9,1,Fe3O4,1.097,2.194,62.5,1.416,0,0,0,0,0,0,0,0,0,FeOA2,FeOA3,ODE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1589,25,305,1,60,-1,11,3.63,9,1,Fe3O4,1.667,3.333,78.125,2.5,0,0,0,0,0,0,0,0,0,FeOA2,FeOA3,ODE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1590,25,310,1,60,-1,16,3.13,9,1,Fe3O4,1.667,3.333,78.125,2.5,0,0,0,0,0,0,0,0,0,FeOA2,FeOA3,ODE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1591,25,325,1,60,-1,22,3.18,9,1,Fe3O4,1.667,3.333,78.125,2.5,0,0,0,0,0,0,0,0,0,FeOA2,FeOA3,ODE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1592,25,330,1,60,-1,24,12.5,9,1,Fe3O4,1.667,3.333,70.57817067,2.5,0,0,0,0,0,0,0,0,0,FeOA2,FeOA3,ESE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1593,25,320,3.3,60,369,18.92,8.46,9,1,Fe3O4,1.667,3.333,78.125,2.5,0,0,0,0,0,0,0,0,0,FeOA2,FeOA3,ODE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1594,25,330,13.90111345,60,-1,22,7,9,1,Fe3O4,1,0.65,6.86155496,12.16,6.31,0,0,0,0,0,0,0,0,Fe(acac)3,ZnCl2,DE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1595,25,290,13.90111345,30,-1,20.31,5,1,1,Fe3O4,0.55,0.83,52.61373953,3.78,0,0,0,0,0,0,0,0,0,Fe(acac)3,Zn(acac)2,DBE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1596,25,290,13.90111345,30,33,25.14,31.86,1,1,Fe3O4,0.7,1.05,52.61373953,3.78,0,0,0,0,0,0,0,0,0,Fe(acac)3,Zn(acac)2,DBE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1597,25,290,13.90111345,30,8,47.65,6.44,1,1,Fe3O4,0.8,1.2,52.61373953,3.78,0,0,0,0,0,0,0,0,0,Fe(acac)3,Zn(acac)2,DBE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1598,25,290,13.90111345,30,6,54.45,40.97,1,1,Fe3O4,0.9,1.35,52.61373953,3.78,0,0,0,0,0,0,0,0,0,Fe(acac)3,Zn(acac)2,DBE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1599,25,290,13.90111345,30,4,67.14,6.11,1,1,Fe3O4,1,1.5,52.61373953,3.78,0,0,0,0,0,0,0,0,0,Fe(acac)3,Zn(acac)2,DBE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1600,25,290,13.90111345,30,5,59.87,30.74,1,1,Fe3O4,1.5,2.25,52.61373953,3.78,0,0,0,0,0,0,0,0,0,Fe(acac)3,Zn(acac)2,DBE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1601,150,150,0,5,-1,315.95,18.17,1,1,CsPbBr3-1,0.0098,0.035,31.25,0.76,1.51,3.94,1.58,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OCT,OA,OCTA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1602,150,150,0,5,-1,688.31,8.34,1,1,CsPbBr3-1,0.0098,0.035,31.25,0.76,1.81,3.94,1.89,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OCT,OA,OCTA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1603,150,150,0,5,-1,1100.17,8.7,1,1,CsPbBr3-1,0.0098,0.035,31.25,0.76,2.41,3.94,2.52,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OCT,OA,OCTA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1604,150,150,0,5,-1,5822.44,10.68,1,1,CsPbBr3-1,0.0098,0.035,31.25,0.76,3.02,3.94,3.16,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OCT,OA,OCTA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1605,200,200,0,0.25,-1,9.48,7.14,1,1,CsPbBr3-2,0.03,0.2,0.6,17.03125,3.0394,3.309,0,0,0,0,0,0,0,Cs2CO3,PbO,NBS,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1606,130,130,0,0.017,100,3.39,26.67,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1607,133,133,0,0.017,100,4.29,13.16,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1608,136,136,0,0.017,100,4.63,9.76,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1609,139,139,0,0.017,100,4.74,14.29,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1610,142,142,0,0.017,100,5.08,20,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1611,145,145,0,0.017,100,5.98,7.55,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1612,148,148,0,0.017,100,6.21,10.91,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1613,151,151,0,0.017,100,6.54,17.24,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1614,154,154,0,0.017,100,7,11.29,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1615,157,157,0,0.017,100,7.45,13.64,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1616,160,160,0,0.017,100,7.56,16.42,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1617,165,165,0,0.017,100,7.56,13.43,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1618,170,170,0,0.017,100,7.67,11.76,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1619,175,175,0,0.017,100,8.91,8.86,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1620,180,180,0,0.017,100,8.91,11.39,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1621,185,185,0,0.017,100,9.59,12.94,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1622,190,190,0,0.017,100,10.38,6.52,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1623,195,195,0,0.017,100,13.2,15.38,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1624,200,200,0,0.017,100,14.44,10.16,1,1,CsPbBr3-2,0.0625,0.18,18.75,3.04,3.347,0,0,0,0,0,0,0,0,Cs2CO3,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1625,170,170,0,0.017,-1,8.8,16.67,1,1,CsPbBr3-2,0.049,0.5,0.6,15.625,3.04,0.95,0,0,0,0,0,0,0,Cs2CO3,PbAc2,BB,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1626,180,180,0,540,-1,12,15,0,1,Fe2O3,0.6,13.32653061,0.6,0,0,0,0,0,0,0,0,0,0,Fe(CO)5,DCB,DODA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1627,180,180,0,960,-1,50,10.4,4,1,Fe2O3,0.6,13.32653061,6,0,0,0,0,0,0,0,0,0,0,Fe(CO)5,DCB,DODA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1628,180,180,0,540,-1,6,5.1,9,1,Fe2O3,0.6,2.665306122,0.6,3.9,0,0,0,0,0,0,0,0,0,Fe(CO)5,DCB,DODA,TOPO,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1629,25,320,0,30,-1,5.09,4.11,9,1,Fe2O3,40,894.5730517,20,0,0,0,0,0,0,0,0,0,0,FeOA3,HDE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1630,140,140,0,0.05,200,5.87,11.5,1,1,CsPbI3,0.125,1.08,84.375,7.6,8.274,0,0,0,0,0,0,0,0,Cs2CO3,PbI2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1631,145,145,0,0.05,200,6.43,12.3,1,1,CsPbI3,0.125,1.08,84.375,7.6,8.274,0,0,0,0,0,0,0,0,Cs2CO3,PbI2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1632,150,150,0,0.05,200,7.11,11.1,1,1,CsPbI3,0.125,1.08,84.375,7.6,8.274,0,0,0,0,0,0,0,0,Cs2CO3,PbI2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1633,155,155,0,0.05,200,8.12,11.1,1,1,CsPbI3,0.125,1.08,84.375,7.6,8.274,0,0,0,0,0,0,0,0,Cs2CO3,PbI2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1634,160,160,0,0.05,200,8.58,10.5,1,1,CsPbI3,0.125,1.08,84.375,7.6,8.274,0,0,0,0,0,0,0,0,Cs2CO3,PbI2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1635,165,165,0,0.05,200,9.59,10.6,1,1,CsPbI3,0.125,1.08,84.375,7.6,8.274,0,0,0,0,0,0,0,0,Cs2CO3,PbI2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1636,170,170,0,0.05,200,10.38,10.8,1,1,CsPbI3,0.125,1.08,84.375,7.6,8.274,0,0,0,0,0,0,0,0,Cs2CO3,PbI2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1637,175,175,0,0.05,200,15.68,15.8,1,1,CsPbI3,0.125,1.08,84.375,7.6,8.274,0,0,0,0,0,0,0,0,Cs2CO3,PbI2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1638,180,180,0,0.05,200,17.26,11.1,1,1,CsPbI3,0.125,1.08,84.375,7.6,8.274,0,0,0,0,0,0,0,0,Cs2CO3,PbI2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1639,165,165,0,0.017,-1,11.4,15.84,1,1,CsPbI3-2,0.049,0.5,0.6,15.625,3.04,0.95,0,0,0,0,0,0,0,Cs2CO3,PbAc2,BI,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1640,180,180,0,0.5,-1,10.72,14.74,1,1,CsYbI3,0.041,0.188,21.25,1.82,2.04,0,0,0,0,0,0,0,0,Cs2CO3,YbI2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1641,140,140,0,0.17,300,9.25,9.76,1,1,Cs2AgBiCl6,0.71,0.5,0.5,2.7,31.25,1.87,8.85,0,0,0,0,0,0,CsAc,AgAc,BiAc3,TMSCl,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1642,140,140,0,0.17,300,9.03,15,1,1,Cs2AgBiBr6,0.71,0.5,0.5,2.7,31.25,1.87,8.85,0,0,0,0,0,0,CsAc,AgAc,BiAc3,TMSBr,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1643,200,200,0,0.33,-1,9.7,11.63,1,1,CsPbCl3,0.049,0.5,1.8,15.625,3.04,0.95,0,0,0,0,0,0,0,Cs2CO3,PbAc2,BC,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1644,200,200,0,1,-1,11.74,13.46,1,1,CsPbCl3,0.028,0.24,16.875,4.86,5.16,0,0,0,0,0,0,0,0,Cs2CO3,PbCl2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1645,200,200,0,1,-1,9.82,14.94,1,1,CsPbCl3,0.028,0.22,0.311,16.875,4.86,5.16,0,0,0,0,0,0,0,Cs2CO3,PbCl2,MnCl2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1646,200,200,0,0.017,-1,12.41,21.81,1,1,CsPbCl3,0.027,0.308,0.206,16.875,4.86,5.16,0,0,0,0,0,0,0,Cs2CO3,PbCl2,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1647,200,200,0,0.017,-1,11.96,12.26,1,1,CsPbCl3,0.027,0.206,0.312,16.875,4.86,5.16,0,0,0,0,0,0,0,Cs2CO3,PbBr2,MnCl2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1648,240,240,0,0.5,-1,8.8,6.41,1,1,CsPbCl3-2,0.05,0.378,33.75,3.04,3.31,0,0,0,0,0,0,0,0,Cs2CO3,PbCl2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1649,240,240,0,0.5,-1,8.58,6.58,1,1,CsPbCl3-2,0.05,0.376,0.188,33.75,0.16,0,0,0,0,0,0,0,0,Cs2CO3,PbCl2,CeCl3,ODE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1650,240,240,0,0.5,-1,8.24,6.85,1,1,CsPbCl3-2,0.05,0.376,0.188,33.75,0.16,0,0,0,0,0,0,0,0,Cs2CO3,PbCl2,SmCl3,ODE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1651,240,240,0,0.5,-1,8.01,7.04,1,1,CsPbCl3-2,0.05,0.376,0.188,33.75,0.16,0,0,0,0,0,0,0,0,Cs2CO3,PbCl2,EuCl3,ODE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1652,240,240,0,0.5,-1,7.67,7.35,1,1,CsPbCl3-2,0.05,0.376,0.188,33.75,0.16,0,0,0,0,0,0,0,0,Cs2CO3,PbCl2,TbCl3,ODE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1653,240,240,0,0.5,-1,7.56,7.46,1,1,CsPbCl3-2,0.05,0.376,0.188,33.75,0.16,0,0,0,0,0,0,0,0,Cs2CO3,PbCl2,DyCl3,ODE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1654,240,240,0,0.5,-1,7.22,7.8,1,1,CsPbCl3-2,0.05,0.376,0.188,33.75,0.16,0,0,0,0,0,0,0,0,Cs2CO3,PbCl2,ErCl3,ODE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1655,240,240,0,0.5,-1,7.11,7.94,1,1,CsPbCl3-2,0.05,0.376,0.188,33.75,0.16,0,0,0,0,0,0,0,0,Cs2CO3,PbCl2,YbCl3,ODE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1656,165,165,0,0.75,-1,20.5,13.17,9,1,Tl3PbCl5,0.13,0.38,34.6875,3.04,3.52,0,0,0,0,0,0,0,0,TlAc,PbCl2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1657,180,180,0,0.75,-1,28,8.93,4,1,Tl3PbBr5,0.13,0.38,34.6875,3.04,3.52,0,0,0,0,0,0,0,0,TlAc,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1658,160,160,0,0.75,-1,20.9,14.35,4,1,Tl3PbBr5,0.13,0.38,34.6875,3.04,3.52,0,0,0,0,0,0,0,0,TlAc,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1659,130,130,0,0.75,-1,16.5,15.15,4,1,Tl3PbBr5,0.13,0.38,34.6875,3.04,3.52,0,0,0,0,0,0,0,0,TlAc,PbBr2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1660,130,130,0,0.75,-1,19.2,8.85,4,1,Tl3PbBr5,0.13,0.2432,0.1368,34.6875,1.52,1.95,0,0,0,0,0,0,0,TlAc,PbBr2,PbCl2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1661,130,130,0,0.75,-1,15.2,14.47,4,1,Tl3PbBr5,0.13,0.2166,0.1634,34.6875,1.52,1.95,0,0,0,0,0,0,0,TlAc,PbBr2,PbI2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1662,130,130,0,0.75,-1,17.2,17.44,9,1,Tl3PbI5,0.13,0.38,34.6875,3.04,3.52,0,0,0,0,0,0,0,0,TlAc,PbI2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1663,170,170,0,0.5,-1,479.26,30,7,1,TlPbI3,0.105,0.38,34.0625,1.52,1.882,0,0,0,0,0,0,0,0,TlAc,PbI2,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1664,170,170,0,1,300,12.07,59.81,1,1,CsSnBr3,0.8,5,75,2.43,11.21,2.52,0,0,0,0,0,0,0,Cs2CO3,SnBr2,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1665,170,170,0,1,300,8.58,46.05,1,1,CsSnBr3,0.8,2.5,2.5,75,2.43,11.21,2.52,0,0,0,0,0,0,Cs2CO3,SnBr2,SnCl2,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1666,170,170,0,1,300,11.17,39.39,1,1,CsSnI3,0.8,5,75,2.43,11.21,2.52,0,0,0,0,0,0,0,Cs2CO3,SnI2,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1667,170,170,0,1,300,11.4,32.67,1,1,CsSnI3,0.8,2.5,2.5,75,2.43,11.21,2.52,0,0,0,0,0,0,Cs2CO3,SnI2,SnBr2,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1668,100,100,0,0.017,50,17.4,20.11,0,1,Cs2SnI6,0.0125,0.187,31.875,0.039,0,0,0,0,0,0,0,0,0,Cs2CO3,SnI4,ODE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1669,120,120,0,0.017,50,18.4,15.76,0,1,Cs2SnI6,0.0125,0.187,31.875,0.039,0,0,0,0,0,0,0,0,0,Cs2CO3,SnI4,ODE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1670,150,150,0,0.017,50,26.6,19.17,0,1,Cs2SnI6,0.0125,0.187,31.875,0.039,0,0,0,0,0,0,0,0,0,Cs2CO3,SnI4,ODE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
