ID,Temperature1,Temperature2,Speed,Time,T1,T2,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,I1,I2,J1,J2,Y1,Y2,Y3,Num,scaleplate
1605,200,200,0,0.25,1,CsPbBr3-2,0.03,Cs2CO3,0.2,PbO,0.6,NBS,17.03125,ODE,3.0394,OLA,3.309,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.48,7.14,cube,,
1606,130,130,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,3.39,26.67,cube,100,
1607,133,133,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,4.29,13.16,cube,100,
1608,136,136,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,4.63,9.76,cube,100,
1609,139,139,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,4.74,14.29,cube,100,
1610,142,142,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.08,20,cube,100,
1611,145,145,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.98,7.55,cube,100,
1612,148,148,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6.21,10.91,cube,100,
1613,151,151,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6.54,17.24,cube,100,
1614,154,154,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7,11.29,cube,100,
1615,157,157,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.45,13.64,cube,100,
1616,160,160,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.56,16.42,cube,100,
1617,165,165,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.56,13.43,cube,100,
1618,170,170,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.67,11.76,cube,100,
1619,175,175,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.91,8.86,cube,100,
1620,180,180,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.91,11.39,cube,100,
1621,185,185,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.59,12.94,cube,100,
1622,190,190,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.38,6.52,cube,100,
1623,195,195,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.2,15.38,cube,100,
1624,200,200,0,0.017,1,CsPbBr3-2,0.0625,Cs2CO3,0.18,PbBr2,18.75,ODE,3.04,OLA,3.347,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,14.44,10.16,cube,100,
1625,170,170,0,0.017,1,CsPbBr3-2,0.049,Cs2CO3,0.5,PbAc2,0.6,BB,15.625,ODE,3.04,OLA,0.95,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.8,16.67,cube,,
1626,180,180,0,540,1,Fe2O3,0.6,Fe(CO)5,13.32653061,DCB,0.6,DODA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,12,15,Irregular shape,,
1627,180,180,0,960,1,Fe2O3,0.6,Fe(CO)5,13.32653061,DCB,6,DODA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,50,10.4,hexagon,,
1628,180,180,0,540,1,Fe2O3,0.6,Fe(CO)5,2.665306122,DCB,0.6,DODA,3.9,TOPO,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6,5.1,sphere,,
1629,25,320,0,30,1,Fe2O3,40,FeOA3,894.5730517,HDE,20,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.09,4.11,sphere,,
1630,140,140,0,0.05,1,CsPbI3,0.125,Cs2CO3,1.08,PbI2,84.375,ODE,7.6,OLA,8.274,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.87,11.5,cube,200,
1631,145,145,0,0.05,1,CsPbI3,0.125,Cs2CO3,1.08,PbI2,84.375,ODE,7.6,OLA,8.274,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6.43,12.3,cube,200,
1632,150,150,0,0.05,1,CsPbI3,0.125,Cs2CO3,1.08,PbI2,84.375,ODE,7.6,OLA,8.274,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.11,11.1,cube,200,
1633,155,155,0,0.05,1,CsPbI3,0.125,Cs2CO3,1.08,PbI2,84.375,ODE,7.6,OLA,8.274,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.12,11.1,cube,200,
1634,160,160,0,0.05,1,CsPbI3,0.125,Cs2CO3,1.08,PbI2,84.375,ODE,7.6,OLA,8.274,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.58,10.5,cube,200,
1635,165,165,0,0.05,1,CsPbI3,0.125,Cs2CO3,1.08,PbI2,84.375,ODE,7.6,OLA,8.274,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.59,10.6,cube,200,
